75	lao-fu-zi	老夫子	2017-08-03 更新	热血	老夫子漫画内的角色时常以不同的身分出现，包括乞丐、政客、演员和古代侠客。有时情节会发生在古怪的场景，例如遇见神仙、外星人和吸血鬼，还有到了古代或未来世界。老夫子漫画喜用四字词语为题（如：“恶有恶报”、“原来如此”、“耐人寻味”、“自讨苦吃”等），主要环绕平民身边发生的事情，内容老少皆宜。由于图画附加加的文字不多，且全为人手所写，易于阅读，故成为不少儿童学习四字词语的启蒙读本之一	1	1	0
76	shen-diao-xia-lv	神鵰侠侣	2008-12-12 更新	热血	故事从杨过被郭靖送往全真教习武开始，杨过个性桀骛不驯，因顶撞师父而误闯全真教禁地，在此邂逅了改变他一生的小龙女。机缘巧合，杨过拜小龙女为师，两人在清幽古墓里朝夕相处、情愫渐生。后因李莫愁步步相逼，二人只得离开古墓，行走江湖。谁料这段惊天地、泣鬼神的变情却为世俗不容。两人历经挫折和磨难，牵扯出种种悲欢欢离合，小龙女更因爱出走。当两人再次相逢，却为了解开“情花”剧毒而在道义、爱情之间徘徊挣扎，究竟这对相爱的恋人能否化解剧毒，能否挣脱一切束缚走在一起呢	1	1	0
77	da-sheng-wang	大圣王	2007-03-21 更新	热血	古开辟，三皇治世，五帝定伦，世界之间，遂分为四大部洲：东胜神洲，西牛贺洲，南赡部洲，北俱芦洲。在东胜神洲的海外有一国土，名曰傲来国。国近大海，海中有一座山，唤为花果山。那座山，正当顶上，有一块仙石。内育仙胞，一日迸裂，产一石卵，似圆球样大。因见风，化作一个石猴，五官俱备，四肢皆全。———大圣王	1	1	0
78	shi-hei-long-chuan	石黑龙传	2014-05-07 更新	热血	石黑龙透过昔日长洲五狮话事人金毛狮王，得悉全港黑白两道已奉命捉拿白仇，更激起黑龙要及早查明真相，幸他及时得到线报追踪至旧立法会大楼，但见到的人竟然是棍妖。对方有心阻拦，并展开一场撕杀…白仇绑架特首，背后牵涉一个比通天教、罗刹教、白莲教甚至魔鬼堂势力更大、手段更恐怖的神秘组织——共世会其可怕之处是是组织架构严密，内部人才济济，高手如云，行事低调，于世界各地均有其成员渗入，这次其力量入侵香港，当中就隐藏着一个极大阴谋，石黑龙能否独力对抗？	1	1	0
79	quan-huang-99	拳皇99	2008-04-25 更新	热血	关闭一九九九年----送到世界各地的格斗家面前的一封邀请卡----举行拳皇大会！但今次跟以往不同，这次没有向以往大会般世界性规模的热闹气氛，格斗家们感到很奇怪，而且在对战形式上有了新的规定......。〖对战的形式是3对3但今次大会是采用Striker Match。〗格斗家们对这种没有听过的对战形形式显得有些不知所措。另一方面，希顿上校感到今次的大会内理一定有可疑，所以便派出莉安娜等人参加，调查今次的大会真相。一九九九年----送到世界各地的格斗家面前的一封邀请卡----举行拳皇大会！但今次跟以往不同，这次没有向以往大会般世界性规模的热闹气氛，格斗家们感到很奇怪，而且在对战形式上有了新的规定......。〖对战的形式是3对3但今次大会是采用Striker Match。〗格斗家们对这种没有听过的对战形式显得有些不知所措。另一方面，希顿上校感到今次的大会内理一定有可疑，所以便派出莉安娜等人参加，调查今次的大会真相	1	1	0
80	wu-shen-feng-huang	武神凤凰	2006-09-25 更新	热血	在武神这部港漫之后的二十万年后，当时的地球已经残破不堪，无法居住.因此当时最强的四位武神，便进行了月球方舟的计划，也就是将那时最优秀的人民带往月球居住，并放弃了地球。从此两地的人民便分离了数千年之久。至今大地是由三神五帝七十二族分别统治，而月球则是由银月四巨神和月球议会来统治。故故事便是从一位失意的人降临大地后开始....	1	1	0
81	xun-qin-ji	寻秦记	2017-08-11 更新	热血	寻秦记漫画，《寻秦记》故事开始说男主角“项少龙”是一名二十一世纪的特殊部队战士，在接到半强迫式命令下，成了时空转移的实验品，就这样的阴差阳错，项少龙因其实验的失败而由二十一世纪来到了公元前251年（秦始皇即位前五年）桑林村……战国时代，风起云涌，是中国历史上最浪漫的时代之一。而“寻秦记”故事事，也正正发生於这个多姿多彩，英雄辈出的时代。故事开始，是在廿一世纪的未来世界，特种部队精英项少龙，机智过人，身手不凡，被选中参与一项神秘计划。有关当局，多年以来一直进行秘密研究，终于制成全世界第一部时空穿梭机。项少龙在千挑万选之下，终成为首位穿梭时空的实验者。项少龙展开他的划时代的旅程，回到二千多年前，亦即是战国时代的中国，秦王嬴政登基那年的咸阳城。岂料时空穿梭机突然发生故障，项少龙被送至秦王嬴政登基前一年的赵国。项少龙孤身流落赵国，为了可以回到未来，决意不顾一切，也要找到当时尚未继位，仍在赵国被软禁，过著质子生活的嬴政，助其建立一番伟大功业。项少龙千辛万苦，前往赵都邯郸寻找嬴政，途中因相助赵国“畜牧大王”乌氏家将陶方，击退马贼灰胡，得到乌氏赏识，更获其女乌廷芳之青睐，但同时惹来正极力追求乌廷芳的剑客连晋妒忌。可是再在项少龙查探之下，惊闻真嬴政竟也死于战乱。项少龙面临困境，为了求存，忽发奇想，决以赵倩表弟赵盘冒充嬴政。项少龙在乌氏的协助之下，成功避过赵穆耳目，举家与朱姬、嬴政(赵盘)母子逃出赵国，直奔咸阳。庄襄王死，由赵盘盲充的嬴政继位，嬴政(赵盘)因未成年(未满二十一岁)，仍未能正式加冕，使吕不韦得以摄政之名，大权在握，同时开始密谋对付项少龙。项少龙眼见嬴政(赵盘)做事越来越处心积虑，行为更是心狠手辣，已非当日初见之赵盘，心中只感到无奈。项少龙深知兔死狗烹，决定助嬴政(赵盘)除去吕不韦之后，便举家退隐塞外。谁知嬴政(赵盘)为保身世之谜，竟对项少龙生了杀机，一时间三方人马勾心斗角，各怀鬼胎，令加冕大典形劣更为险恶	1	1	0
82	quan-huang-97	拳皇97	2006-08-19 更新	热血	KOF97的人气仍然居高不下，虽然被很多高手鄙视……我撞！我撞！我撞撞撞！HOHOHO。一千八百年前，就是由草薙京、八神庵及我神樂千鶴的先祖，全力將這「八岐大蛇」封印住，現在要把他再次封印的責任，便傳到我們這一代了……可是，在「大蛇」的奸計下，使草薙與八神一族，歷代視對方為宿敵，我使盡盡千方百計，才說服雙方作只此一次的合作，終於，組成「三神器」，決戰再世惡魔——八岐大蛇！暴风被封印以后，草剃京与八神庵展开了一场大战，后来去向不明。97年到了，一名叫失吹真吾的青少年想拜草剃京为师，于是四处寻找草剃京。一名叫基顿的大富豪举行了拳皇97大赛，并且组织了97特别队。97大赛中，有日本队、龙虎队、恶狼队、金队、女性格斗家队、超能力战士队、怒队、地狱乐队和97特别队。失吹真吾成功地找到了草剃京拜了他为师，参加了拳皇大赛。暴风的弟弟山崎龙二令大赛变得混乱至极，八神庵和莉安娜纷纷暴走，泰利也进入了恶狼状态。这时，地狱乐队里的七枷社、丝露美、姬斯得到了大蛇力量，向强者们大战，原来他们就是天国神族八杰集四大天王中余下的三大天王！大战之后，天空变黑，大地分裂，楼房倒塌，强者们全浮在空中。姬斯突然变身了，她变成了OIOCHI(大蛇)!天国神族之主伟大的神OIOICHI降临了!八神庵原来是OIOCHI的亲儿子!最终草剃京与八神庵还有神乐千鹤联手攻打OIOCHI，战况究竟如何？请看拳皇98	1	1	0
83	hai-hu-Ⅱ	海虎Ⅱ	2007-11-23 更新	热血	海虎Ⅱ漫画，海虎與地獄緩緩的向天空島進發。海虎和地獄當年實際上只用了五百年已能完全回復記憶。只是把"找人""的工夫交給武男。除了海虎曾數次出來。找尋地獄，奧加，白武男和小瞳..."	1	1	0
84	hai-hu-Ⅲ	海虎Ⅲ	2007-11-23 更新	热血	海虎Ⅲ漫画，海虎與地獄緩緩的向天空島進發。海虎和地獄當年實際上只用了五百年已能完全回復記憶。只是把"找人""的工夫交給武男。除了海虎曾數次出來。找尋地獄，奧加，白武男和小瞳..."	1	1	0
85	wu-shen-zhong-ji	武神终极	2010-01-10 更新	热血	武神系列漫画的最终章！希望大家喜欢！	1	1	0
86	da-jun-fa	大军阀	2015-06-01 更新	热血	大军阀漫画：由郑健和、邓志辉合作的港漫新作《大军阀》，讲述的是一个背景完全虚构的世界，基本上与现实扯不上任何关系。大军阀剧情一开始并没有激烈的冲突，也有没有什么恩怨情仇，非大个你死我活不可。只是有一个军阀死了，他本来流浪在外的一个儿子回来，遇到了一些人，就这样。在第一集末尾的时候说出了真真相，他将会集成军阀这个位置；他和生活在废弃地铁站的一群贫民当然属于两个世界的人，但是却奇怪的联系在了一起，并且会产生大量的互动，尤其是当中那个十分贪钱的女孩子	1	1	0
87	wang-feng-lei-chuan	王风雷传	2009-07-25 更新	热血	上帝要人灭亡！必先令其疯狂！！王风雷痛失至爱，竟置仇人剑妖不顾，单挑金罗汉，与白莲较为敌？此举是不自量力？还是他自信冰火七重天已经登峰造极！？或许王风雷会就此灰飞烟灭……但世上将会出现新一代的——邪拳魔王！	1	1	0
88	jie-ba-Ⅲ	街霸Ⅲ	2007-11-23 更新	热血	街霸Ⅲ漫画，本作《街霸3》是根据CAPCOM同名格斗游戏改编的又一力作，街霸FANS怎能错过？	1	1	0
89	chao-ba-shi-ji	超霸世纪	2008-06-04 更新	热血	在未来的二十一世纪中，一批自称为“神”的入侵者在地球上大肆杀戮，这残暴行为终于引起了地球人类的公愤。于是全人类共推出十二名绝世高手，称他们为“护世十二强”，为维护地球和平和正义而战。　　可十二强者在苦战“神”十日时，因武功不如“神”，战死九名，眼看地球就要落入邪恶者掌握时，一位武道中的隐者及时出现	1	1	0
90	feng-yun-II	风云II	2006-08-19 更新	热血	聂风和步惊云，后连手打败雄霸，为武林除一大害的故事…………	1	1	0
91	ying-xiong-wu-lei	英雄无泪	2007-11-30 更新	热血	《英雄無淚》本是古龍的小說，講述英雄熱血的故事。書中人物眾多，帶有一種濃厚的哲學味道及人物心態的情味描寫。現由馬榮成改篇成漫畫，武打場面拍案叫絕，把原著的神髓，表露無遺，絕對不容錯過！一個人，一個箱子，把「關東大標局」鬧得滿城風雨他的身份是誰？那口箱子又是甚麼？高漸飛──重情重義，與豪情萬丈、豪氣氣干雲的朱猛，識英雄重英雄，一見如故他為了挑戰永遠不敗的司馬不群，獨闖龍潭，又能否如願以償	1	1	0
92	jiu-long-cheng-zhai	九龙城寨	2011-07-05 更新	热血	陈洛军——暴力团战神，一夜间一无所有，决定要向大老板问个清楚，讨回公道，他能否如愿以偿？！大老板，在江湖上最具势力，他何以要对陈洛军抄家灭门？九龙城寨一个三教九流，藏污纳垢的罪恶城，陈洛军又怎会和这个地方扯上关系？	1	1	0
93	bian-huang-chuan-shuo	边荒传说	2008-04-21 更新	热血	时值西晋年间，五胡入侵中原。氐秦之主苻坚在一统北方后，挥军南下，与此同时，西晋王朝亦派出了中书令谢安之侄谢玄迎战。而最先受到战火波及的边境，在被称作边荒集的地方，名为燕飞的男子与苻坚的猛将豪帅及秃发乌狐正在展开一场恶斗……	1	1	0
94	qi-wu-qi	七武器	2006-08-19 更新	热血	江湖上有七种武器，各有各的厉害，有些霸道，有些神秘，有些灵巧，有些可怕，有些夺命，更有一些更本没有人知道他的形态。七重武器主宰着天下武林...	1	1	0
95	ci-huang	刺皇	2012-01-07 更新	热血	战国时代，七雄争霸！天下刺客，各怀杀技！独行侠、群体战、神兵、异兽——奇峰突出！刺客、皇者、英雄、美人——谱写史诗	1	1	0
96	shen-bing-4	神兵4	2009-06-28 更新	热血	神兵系列正传第四部，不可不看的精彩大作。版本已更新	1	1	0
97	shen-bing-wen-tian	神兵问天	2014-05-20 更新	热血	神兵问天，黄玉郎，神兵主角问天的分支故事	1	1	0
98	shen-zhang	神掌	2016-01-06 更新	热血|运动	新时代需要新一代，新锐武侠就是让年轻人去创新！请各位亲爱的读友多多支持《神掌》，为勇于创新大力鼓掌！！	1	1	0
99	tian-can-bian	天蚕变	2013-01-09 更新	热血	云飞扬来历鲜为人知道，他虽与武当派掌门青松有一段不段不寻常的关系，但他在武当派却是地位卑微，其后获得一神秘黑衣人秘授武功。青松与武林煞星独孤无敌三度较量，可惜俱败对方手下，使独孤无敌称霸武林。武当山上接二连三发生离奇血案，皆涉及云飞扬，最后青松竟遭惨死...	1	1	0
100	gong-fu	功夫	2011-04-30 更新	热血	功夫一继[少林寺第8铜人]漫画版后港漫最强组合九把刀+邱福龙+邝彬强打造2010又一经典力作，比任何武侠小说更精彩，更荒谬的情节从此展开......	1	1	0
101	yi-ling-ba	一零八	2015-06-16 更新	热血	《浪客一零八》讲述一群空有大志和本领的奇人异士，因为时代败坏，生活逼人，苦无向上流动机会，最后被逼落草为寇的一页页传奇故事。在故事里，根据小说《水浒传》原来的设定，三十六天罡星人马分成三派，活在平原城市的流寇，聚成「绿林好汉」；长居高山深泽之匪类，结成「八大山人」；游在大海湖泊之好汉，自自称「七海枭雄」！而七十二地煞星则是武林中最可怕的魔教成员，三十六天罡星三派人马本来互相争斗，但在及时雨宋江穿针引线下，三派将会联成一线，共同对抗魔教七十二地煞星的挑战……《一零八》的故事，就由代表着「绿林好汉」前八十万禁军教头人称「武林最强」的林冲与代表着「八大山人」外号「人间无敌」的行者武松一决生死的惊天决战开始……「这是一个利益在前，道德在后的时代：金钱、地位、权利，已经成为世人追逐的唯一之物。道德和仁义，却渐渐被人忘却。」故事主旨便是要在道德和仁义被人逐渐遗忘的世道里，找寻人性中更有价值的东西，例如友情、义气、热血和胜利…	1	1	0
102	ye-wen-qian-chuan	叶问前传	2010-10-08 更新	热血	叶问前传漫画改编自目前正在拍摄制作的同名电影，预计2010年6月25日上映，是叶问系列电影之一，讲述叶问与咏春拳等相关内容的故事。作为“前传”主要关注叶问十二岁到三十岁这一段时期的成长故事，将视线集中在青年叶问赴港求学以及学成返回佛山的一段时间上，主要表现叶问面对国恨家仇、爱恨情仇时的种种抉择。同时时揭晓了叶问的一些谜题，例如叶问的一身好功夫从何而来。本片由叶问的童年拉开帷幕，表现其六岁入室学武，拜陈华顺为师，与其大师兄、小师妹共同生活，成长后又赴港求学拜师梁璧，最终回到佛山落地生根。咏春拳源自“南少林五老”之首的五枚师太所创。五枚乃福建白鹤拳高手，晚年隐忧于大凉山白鹤观之内。传说，五枚是看过蛇鹤相争之后有所启发，毅然将练了数十年的改变，创出了一套简短且朴实无华的崭新拳术——咏春	1	1	0
103	hang-shi-zou-rou	行尸走肉	2019-10-15 更新	冒险|恐怖	丧尸是不会灭亡人类的，因为能使人类灭绝的只有他们自己。只有活着的人才是最可怕的。	1	4	0
104	long-zhu-EX	龙珠EX	2016-01-04 更新	热血	龙珠EX是葡萄牙同人漫画，为龙珠GT的续集！此作品已翻译成多国语言，包括中文，葡萄牙语，法语，英语，日语，意大利语！	0	4	0
105	zheng-yi-lian-meng	正义联盟	2019-10-06 更新	冒险|科幻	超人、蝙蝠侠、神力女超人、闪电侠、鹰女、火星客和绿超人一共7名超级英雄组成有史以来地球上最为强大的团队，共同对抗外星人的入侵，一起保卫地球消灭来犯的外星人，巫师，超级恶棍以及各种可能出现的威胁！本片由DC Comic推出，经由时代华纳出品，在欧美动画市场上有着巨大的影响。其中超人和蝙蝠侠的画风和和我国曾引进的版本基本相同，正像前面提到过的有的时候工作太巨大，以至于对于一个英雄来说太过艰难，所以要由各个英雄来合作解决，于是华纳旗下的众多英雄携起手来组成Justice League来对抗各方邪恶势力对和平的挑战。虽然各个英雄的能力都有所表现，不过还是感到大家都变弱了，不过这样倒是更真实些了	1	4	0
106	bian-fu-xia	蝙蝠侠	2016-06-17 更新	冒险|科幻	蝙蝠侠(Batman)是美国家喻户晓的漫画英雄，蝙蝠侠的创造灵感来自于佐罗和蝙蝠，一个是家喻户晓的大英雄，一个充满神秘感的生物，二者的完美结合便诞生了蝙蝠侠这个角色，在1939年一本叫“Detective Comics”的书里面，蝙蝠侠首度亮相，起初他与恶人交手曾经试过开枪杀人，但后来变成一个绝不杀杀生的的正义之士。同期的好多漫画都是讲一些超自然力量，而蝙蝠侠漫画就将超能力同侦探结合，利用智慧、科技去对付罪恶，这就是蝙蝠侠成为经典的原因。和“超人”一样，蝙蝠侠已经成为了著名的DC漫画公司旗下的经典人物之一，其设定在人气上完全可以与超人抗衡	1	4	0
107	cheng-ren-tong-hua	成人童话	2010-11-24 更新	恐怖	童话人物是不死的，他们活在人们的心中......至少，在每个童话故事，最后主角们lived happily everafter 之前的人物，是在人心中不朽的.....但是，后来呢?...王子和公主结婚后，吵架吗?...生小孩了吗?...青蛙王子变回人类后，有没有后遗症呢?.......到处出现的反派大角色大野狼，会不会有一天放下屠刀，改邪归正呢?......这类建构在既有的童话角色上，想象发展之后故事的作品也实在不算少......例如在电影史瑞克里就可以看到一堆童话人物客串演出......Fables，就是这样的漫画，而且，发展出非常精彩动人，呈现人性光明和黑暗两面的作品......这些童话人物，一个个变成了有血有肉，有欲望有感情的角色，却又令人不由得不拍掌叫好，认同这些角色，以及他们的特色个性和变化......Fables目前已推出了连载漫画60多集。由VERTIGO公司出版；故事由Bill Willingham撰写，MarkBuckingham等人作画，JamesJean创作每话的原始封面......本系列获得过多项Eisner Award（埃森纳漫画奖），包括最佳系列故事，及James Jean的封面......故事的设定，起始于原本各不相关的众多童话世界，一一遭到敌人入侵，众多的童话人物，或叫做 Fables，有的奋战而亡，有的撤退到凡人世界......最后，几乎所有的童话世界全部陷落，很多Fables流亡到人类世界，经过几个世纪的经营，在人类世界中，建立了两个基地:一个在New York城市中，悄悄建立了一个Fabletown（童话小镇），在凡人看起来，只是一个一般社区，但是，这里是流亡众多人形Fables的基地...他们有组织，有法律规章，有首领......另一个基地在近郊乡下的一个广大农场，由魔法结界避免凡人发现...这里是非人型Fables，或是不愿意去住都市的Fables居住地.....例如三只小猪(现在变成三只大猪)等等..	0	4	0
108	si-shi-v3	死侍v3	2015-06-12 更新	科幻	欢迎来到温威当下的死侍，我知道你们都在想什么，但这不是重启！因为我仍在开枪，在出拳，在这疯狂的宇宙里杀出一条路。我依旧是带有自愈因子最棒的东西……并且，这不是重启阿克塞尔·阿隆索。	0	4	0
109	shan-dian-xia	闪电侠	2016-06-13 更新	冒险|科幻	闪电侠（The Flash）由DC漫画出版，是一个名字包括了四个人的超级英雄，由加德纳·福克斯和哈里·兰伯特首创，第一代的闪电侠在1940年的闪电侠漫画第一期首次出现。人称“红衣跑者”的闪电侠拥有快速步行、快速跑步、超越所有的物理定律等的能力，至今，闪电侠经过了时间的交替，已经出现了四位闪电侠：杰··加里克（1940-1956）、巴里·艾伦（1956-1986）、威利·韦斯特（1986-2006）和巴特·艾伦（2006-现今），他们每经过一代，新一代闪电侠的能力也会比上一代增加	1	4	0
110	hai-zei-wang	海贼王	07月03号 更新	热血|冒险	相传22年前，在一个童话般的世界里，曾经拥有一切的海贼王在走上断头台的时候对人们狂笑道：“想要我的财宝是吗，想要就给你们！去找吧，全世界的宝藏都在那里！”……自此开始，全世界勇敢的男人都离开了平庸的生活，走向了大海，向着埋藏海贼王宝藏的伟大航道挺进！世界简直成为了大海贼时代！在某个村子的小孩莫奇奇。D.路飞对“海贼王”甚为仰慕，立志要成为新一代的海贼王。因此他希望驻扎在村子的海盗团能带他出海，可是遭船长红发撒古斯拒绝。有一天路飞不小心偷吃了撒古斯带来的战利品－恶魔果实，成为了永远不能游泳的橡皮人，令他的海盗梦想泡汤。后来路飞被一群讨厌撒古斯的人捉了，在被海兽吃掉之际，被撒古斯救走，而撒古斯的手也牺牲了。撒古斯临行前将草帽送给路飞，使他重燃起当海贼王的决心。事隔十年，苦练一身橡皮绝技的少年路飞扬帆出发，开始找寻One Piece的冒险……传说开始了！！大家带着新的誓言，终到达了“伟大航道”的入口。路飞他们攀山、过海，眼看就要闯进去了，面前郤出现了一个黑团？！围绕着“大秘宝one piece”而展开的海洋冒险故事现在开始	0	2	1
111	yi-quan-chao-ren	一拳超人	07月07号 更新	热血|冒险	主人公埼玉原本是一名整日奔波于求职的普通人。3年前的一天偶然遇到了要对淘气少年下杀手的异变螃蟹人后，回忆起年少年时“想要成为英雄”的梦想，最终拼尽全力救下了淘气少年。之后通过拼命锻炼，埼玉终于脱胎换骨获得了最强的力量，但同时失去了头发成了光头。在独自做了一段时间英雄后，正式加入英雄协会，与众多英雄一一起开始了对抗各种怪人以及恶势力的生活…	0	2	1
112	gui-mie-zhi-ren	鬼灭之刃	05月15号 更新	热血|冒险	时值日本大正时期。传说太阳下山后，恶鬼出没吃人。亦有猎鬼人斩杀恶鬼、保护人们。卖炭少年·炭治郎，他那平凡而幸福的日常生活，在家人遭到恶鬼袭击的那一天发生剧变。母亲与四个弟妹惨遭杀害，而与他一起生还的妹妹：祢豆子亦异变成凶暴的鬼。在猎鬼人的指引下，立志成为猎鬼人的炭治郎与变成鬼却尚存理智的的祢豆子二人踏上了旅程。通过艰苦的剑术修行与赌命试炼，炭治郎成为了鬼猎人组织“鬼杀队”的一员。为了让妹妹祢豆子变回人类，为了讨伐杀害家人的恶鬼，为了斩断悲伤的连锁，少年与鬼的战斗不曾停歇	1	2	1
113	wang-zhe-tian-xia	王者天下	07月10号 更新	热血|冒险|战争	王者天下漫画，王者天下漫画是一部历史战争和励志热血漫画！时值纪元前——至此未曾经历大一统的中原大陆，正处于长达500年的春秋战国时代。主角是生于严苛的战乱之世的少年－信，他是秦国境内一个立志成为大将军的年轻人，却因故卷入春秋战国的秦国宫廷内斗(秦始皇幼年时期)，他将以一己之力于天下留名！！	0	2	1
114	pai-qiu	排球	昨天 09:31更新	运动	中央的球网将球场分成两半，两方各有一只队伍相互击球，规则是不能够让球接触地面，也不能够用手持球，通过三次的截击是攻击与合作并重的球赛。青春热血排球物语开始！	1	2	0
115	sheng-zhe-wu-shuang	圣者无双	07月06号 更新	冒险|魔法	命运之神打赌输给了异世界之神，将十个平凡的灵魂送到了异世界。十个灵魂中有一个与死亡命运抗争的上班族。这个化为抖M僵尸治愈士的男人，今后将会有怎么样的境遇——第4回网络小说大赛金奖，终于漫画化！	0	2	0
116	yi-dian-xing-yuan	伊甸星原	07月09号 更新	热血|同人	本作是《妖精的尾巴》作者真岛浩的新作。在这片广袤的大陆，隐藏着无数的神秘，还有重重危机潜伏其中。孤身一人行走的冒险难免枯燥无味，但当少年与伙伴们相遇，一切便开始变得不同。前往大陆各处的冒险，不再是一个人的旅程，协力共同战斗，勇敢的心灵的叠加，产生的是一加一大于二的力量，崭新的旅程在他们的面前展开！	0	2	0
117	long-zhu-chao	龙珠超	06月19号 更新	热血|冒险	《龙珠超》是在发生在布欧战之后的故事。破坏神比鲁斯为了寻找预知梦中的敌人-超级赛亚人之神来到地球。最后变身成超级赛亚人之神的悟空跟比鲁斯展开战斗，虽然悟空最后败北。但是悟空和比鲁斯的产生了羁绊，并没有摧毁地球。不久之后，第7宇宙和第6宇宙展开比武大会。最终以第7宇宙获胜结束。大会结束后，未来却传来噩噩耗。长着悟空脸的黑衣悟空出现，实施人类零计划。悟空等人虽不断奋战，但还是不敌扎马斯。最后召唤出全王大人，消灭了扎马斯。为了寻找强敌，悟空找到全王大人，『力之大会』也由此产生。失败的宇宙将会被破坏掉…	0	2	0
118	guan-lan-gao-shou	灌篮高手	2006-08-19 更新	热血|校园|运动	樱木花道，湘北高校一年级生。在初中有被50个女生连续抛弃的历史。因第50个女生的一句“我喜欢的是篮球队的小田同学。”而对篮球深恶痛绝。上高中不经意被美少女赤木晴子的一句：“你喜欢篮球吗？”又燃起希望。为得到晴子的芳心，花道不顾一切的加入篮球队，并以惊人的速度进步。	1	2	0
119	si-shen	死神	2019-01-07 更新	热血|冒险	除了能够看到灵魂，别无是处的普通高中生——黑崎一护有一天邂逅了一名少女，接着人生就发生了很大的转变。自称为死神的少女——朽木路奇亚，追着被称做虚的恶灵突然出现到了一护面前。由于一护的灵力很高，他就成为了虚下手的对像。身受重伤的路基亚无法解决恶灵，不得已只有把死神的能力分给一护，成为死神的一护与失去死死神力量的路奇亚就一起开始了新的战斗…	1	2	0
120	huo-ying-ren-zhe	火影忍者	2013-12-04 更新	热血|冒险	从小身上封印着邪恶的九尾妖狐，无父无母的鸣人受尽了村人的冷落，但是他却不知道原因，只是拼命用各种恶作剧试图吸引大家的注意力，人们却反而更远离他。好在还是有依卡鲁老师关心他，鸣人的性格才没有变得扭曲，他总是干劲十足，嘻嘻哈哈，超级乐观。为了让更多的人认可自己，鸣人的目标是——成为第五代火影！这可是很高高的目标哦，火影是世上最强的五位忍者之一的封号，也是木叶忍者村的首领。鸣人可不管，对于自己终有一天能成为火影，他可是超级自信的哦。努力吧，鸣人	1	2	0
121	huang-jin-shen-wei	黄金神威	07月11号 更新	冒险	黄金神威漫画，“生存”就是“战斗”，在北部的土地上，探寻生命的意义，寻找黄金，生存竞争。一掘千金的旅程，以一个吹牛的传说开幕。	0	2	0
122	qing-zhi-lu-wei	青之芦苇	07月08号 更新	热血|校园|运动	在爱媛上学的中学三年生青井苇人，在那纤弱的身体中隐藏着强烈的足球天赋，但是因为那太过直球的性格，让他经历了很大的挫折。在这样的苇人面前，出现的是东京city esperion的青年队监督福田达也。	0	2	0
123	gao-ling-yu-hua	高岭与花	07月11号 更新	恋爱	还是高中生的花，被父亲拉去代替姐姐相亲了！虽然对方是传说中世界性大财团的超帅气大少爷，但没想到是个性格恶劣的人！没忍住冷嘲热讽的花甩了对方一脸假发，却被对方看上了！？	0	2	0
124	ya-ren	亚人	04月09号 更新	冒险|悬疑|恐怖	亚人漫画，17年前，非洲战场上出现了不会死亡的人类。自那之后在人类族群中不时会被发现的不死的新物种，人们称其为【亚人】。在暑假即将来临的时候，一名日本高中少年在放学途中遭到了交通事故死亡。死而复生的少年在那之后被高额悬赏，以全人类为敌开始了逃亡。	0	2	0
125	qian-jin-qiu-chang	钱进球场	06月30号 更新	运动	凡田夏之介是一名高中毕业就加入职棒，年薪1800万的选手，靠著左侧投这项独特的武器，他即使混得不上不下，仍有口饭吃。而在他眼中，职棒选手都是可以用钱去衡量的！年薪就代表著职棒选手的地位，即使当季表现再良好的选手，只要年薪不如自己，仍会被凡田瞧不起。透过这平凡的职棒选手，职棒不为人知的另外一面即将被被揭露	0	2	0
126	ni-zhuan-jian-du	逆转监督	04月18号 更新	运动	达海猛，35岁。旅英归来的足球监督(总教练)。最爱来个出奇制胜、压制劲敌=GIANTKILLING！	0	2	0
127	yuan-lian	怨恋	01月01号 更新	悬疑	怨恋漫画，很久很久以前，在选拔十二生肖之时，老鼠为了争夺第一，用尽了手段，但欺骗了猫却是老鼠最大的败笔，招致了长远的仇恨，现如今，那份仇恨终于寄宿在了当代怨恨猫——夏步的身上并前来雪恨了。但那份仇恨真的会以子家的灭族而得以雪偿么？亦或是在少女的心中化为另外一种感情？	1	2	0
128	jia-zhuang-nv-you	假装女友	2018-05-21 更新	恋爱	我暗恋的特进班第一名——入谷同学，居然想要找一个女生一起扮演情侣？！天啊！这种绝赞的chance怎么可以错过呢~我一定要把握住！昂，加油加油加油~	1	2	0
129	mao-er-mao	猫耳猫	06月15号 更新	冒险	猫耳猫漫画，不小心掉到一个很操蛋的游戏里了……	0	2	0
130	gao-ling-zhi-lan	高岭之兰	06月02号 更新	恋爱|校园	欢迎观看高岭之兰漫画：被冠以“高岭之花”之名的兰，其实只是个憧憬着恋爱的女生。在无意之中发现了同班同学佐伯的秘密之后，二人宛如平行线的人生开始交错——当恋爱的花蕾遇到那束照进心底的温柔阳光，在氤氲的水汽中，兰的恋情将开出怎样的花？温暖清新的夏日恋爱故事为大家献上！	0	2	0
131	H2	H2	2006-08-19 更新	运动	因为手肘的伤痛而放弃棒球的比吕在进学的高中遇到了棒球爱好会的经理人春华。另一方，和女友进入同所高中的英雄进入了名门棒球部，2个HIRO和两个女主角的新高中生活开始了。	1	2	0
132	wang-yang-lao-shi	王样老师	05月07号 更新	恋爱|校园	黑崎真冬曾经是不良少女。因為打架而被退学，之后转学到绿丘学园，她决定洗心革面，当个青春洋溢的高中生！她还交到第一位朋友早?，平静的生活原本要展开，可是班导佐伯老师其实是她的…!?目标，令人嚮往的高中生活	0	2	0
